7, 1.10798, 26850, 149882, 304.177, 3.71348, -1, -1
8, 0.506966, 26850, 149884, 304.177, 3.71294, -1, -1
9, 0.20383, 26850, 149884, 284.526, 3.71023, -1, -1
6, 0.0798009, 27273, 151255, 284.526, 3.71465, -1, -1
7, 1.11116, 26844, 149854, 284.526, 3.71071, -1, -1
8, 0.502817, 26844, 149851, 284.526, 3.71055, -1, -1
9, 0.201638, 26844, 149851, 233.562, 3.70887, -1, -1
6, 0.0804957, 27256, 151161, 233.562, 3.71278, -1, -1
7, 1.10284, 26840, 149831, 233.562, 3.70898, -1, -1
8, 0.501011, 26840, 149830, 233.562, 3.70887, -1, -1
9, 0.210366, 26840, 149830, 228.227, 3.70819, -1, -1
6, 0.0784517, 27236, 151064, 228.227, 3.71174, -1, -1
7, 1.08641, 26840, 149831, 228.227, 3.70833, -1, -1
8, 0.502431, 26840, 149833, 228.227, 3.70831, -1, -1
9, 0.197808, 26840, 149833, 225.708, 3.70798, -1, -1
6, 0.0818212, 27231, 151038, 225.708, 3.71156, -1, -1
7, 1.07012, 26836, 149814, 225.708, 3.70813, -1, -1
8, 0.496626, 26836, 149813, 225.708, 3.70806, -1, -1
9, 0.195978, 26836, 149813, 223.912, 3.70765, -1, -1
6, 0.0806063, 27231, 151047, 223.912, 3.71131, -1, -1
7, 1.08174, 26836, 149815, 223.912, 3.70797, -1, -1
